Timestamp_s,Flow_Rate_L_s,Pressure_kPa,Fuel_Quantity_L,Probe_Status
532.4,0.509573407,275.6360332,533.554682,normal
532.5,0.508806499,309.6710906,533.5038013,normal
532.6,0.657531054,281.9122263,,faulty
532.7,0.469035894,288.0997422,533.3911446,normal
532.8,0.616291618,245.001925,533.3295155,normal
532.9,0.483642031,331.8258396,533.2811513,normal
533,0.663037824,285.4190024,533.2148475,normal
533.1,0.393561275,258.2841416,533.1754914,normal
533.2,0.501346575,308.147827,,faulty
533.3,0.268065115,357.4824511,533.0985502,normal
533.4,0.514340215,176.2632471,533.0471162,normal
533.5,0.607267544,267.2903428,532.9863894,normal
533.6,0.682098583,332.3001586,532.9181795,normal
533.7,0.564484487,312.3442684,532.8617311,normal
533.8,0.771743365,361.434817,532.7845568,normal
533.9,0.494608951,315.8644437,532.7350959,normal
534,0.411146068,141.1165412,532.6939813,normal
534.1,0.37881407,331.2110447,532.6560999,normal
534.2,0.360244703,294.4290292,532.6200754,normal
534.3,0.50564934,309.8683847,532.5695105,normal
534.4,0.578078633,252.2845627,532.5117026,normal
534.5,0.598576742,277.459673,532.4518449,normal
534.6,0.63922033,272.9893163,532.3879229,normal
534.7,0.523402139,320.279742,532.3355827,normal
534.8,0.55228865,291.0794665,532.2803538,normal
534.9,0.4740131,383.2974544,532.2329525,normal
535,0.363621022,258.6343693,532.1965904,normal
535.1,0.554867188,311.1741612,532.1411037,normal
535.2,0.323574557,236.6229773,532.1087462,normal
535.3,0.399201427,351.4666477,532.0688261,normal
535.4,0.40115763,300.4038402,532.0287103,normal
535.5,0.517780411,204.9045508,531.9769323,normal
535.6,0.52217519,401.4426556,531.9247147,normal
535.7,0.586802219,,531.8660345,normal
535.8,0.451930556,248.2802397,531.8208415,normal
535.9,0.681095473,265.8208891,,faulty
536,0.419936885,332.874555,531.7107382,normal
536.1,0.708958525,331.292381,531.6398424,normal
536.2,0.387555458,366.0202187,531.6010868,normal
536.3,0.250323658,345.0899156,531.5760545,normal
536.4,0.558133694,335.6986478,531.5202411,normal
536.5,0.451669891,206.7131621,531.4750741,normal
536.6,0.423734672,272.1930952,531.4327006,normal
536.7,0.422186191,235.8507743,531.390482,normal
536.8,0.553062337,360.0703804,531.3351758,normal
536.9,0.43822618,281.9282049,531.2913532,normal
537,0.465696092,271.0508761,531.2447836,normal
537.1,0.439642813,274.3777865,531.2008193,normal
537.2,0.580911528,305.2855288,531.1427281,normal
537.3,0.367248091,252.9321691,,faulty
537.4,0.564374131,375.838247,531.0495659,normal
537.5,0.514723649,361.2308832,,faulty
537.6,0.594217091,252.2619101,530.9386718,normal
537.7,0.527417495,303.0904416,530.8859301,normal
537.8,0.570151889,196.0277633,530.8289149,normal
537.9,0.558961317,212.2636207,530.7730188,normal
538,0.561914024,303.5833407,,faulty
538.1,0.585863571,352.8457716,530.658241,normal
538.2,0.59402289,279.0327253,530.5988387,normal
538.3,0.651638923,232.8229595,530.5336748,normal
538.4,0.454848632,230.2835397,530.48819,normal
538.5,0.384949898,313.7372925,530.449695,normal
538.6,0.392390134,264.1737249,530.410456,normal
538.7,0.486802065,347.1596213,530.3617758,normal
538.8,0.611176213,313.6303164,530.3006581,normal
538.9,0.565345255,318.4699937,530.2441236,normal
539,0.451311708,322.7910762,530.1989924,normal
539.1,0.46925037,290.2422947,530.1520674,normal
539.2,0.521739436,309.250063,530.0998935,normal
539.3,0.411879749,344.6559127,530.0587055,normal
539.4,0.40694022,319.2729457,530.0180115,normal
539.5,0.634675674,288.6851027,529.9545439,normal
539.6,0.448159403,359.3016125,,faulty
539.7,0.315744957,,529.8781535,normal
539.8,0.508331101,333.4004398,529.8273203,normal
539.9,0.544660114,231.3105593,529.7728543,normal
540,0.534379574,273.949923,,faulty
540.1,0.657205943,306.6811341,529.6536958,normal
540.2,0.558822415,303.1625459,529.5978135,normal
540.3,0.476203642,342.3873641,529.5501932,normal
540.4,0.373953839,284.5894378,529.5127978,normal
540.5,0.338843396,279.122493,,faulty
540.6,0.492029737,335.0553507,529.4297105,normal
540.7,0.377196341,,529.3919908,normal
540.8,0.584777664,273.8731041,,faulty
540.9,0.538593777,412.7076435,529.2796537,normal
541,0.397235697,255.431447,529.2399301,normal
541.1,0.582567153,398.5487799,529.1816734,normal
541.2,0.33331785,255.3096649,529.1483416,normal
541.3,0.508225156,,529.0975191,normal
541.4,0.413487461,425.7769202,529.0561704,normal
541.5,0.561816805,263.8250134,528.9999887,normal
541.6,0.509052631,360.7400035,528.9490834,normal
541.7,0.514454265,301.0058988,,faulty
541.8,0.351540227,243.2064983,528.862484,normal
541.9,0.613379142,,528.8011461,normal
542,0.58461693,252.1085868,,faulty
542.1,0.530872054,249.0230345,528.6895972,normal
542.2,0.739917001,372.4385643,528.6156055,normal
542.3,0.558043502,308.525772,528.5598011,normal
542.4,0.434594945,240.0026672,528.5163416,normal
542.5,0.576792273,263.3002198,528.4586624,normal
542.6,0.564837028,278.3680694,,faulty
542.7,0.333397903,291.8365715,528.3688389,normal
542.8,0.599550444,290.2270967,528.3088839,normal
542.9,0.594446136,327.0200184,,faulty
543,0.529727658,303.1761588,528.1964665,normal
543.1,0.573971199,247.8908167,,faulty
543.2,0.565414185,306.1291068,,faulty
543.3,0.465604592,271.2699313,528.0359675,normal
543.4,0.415857778,291.9068299,527.9943817,normal
543.5,0.687553885,345.6732193,527.9256263,normal
543.6,0.75629916,320.817079,527.8499964,normal
543.7,0.652122795,241.0820811,,faulty
543.8,0.498334175,254.9402742,527.7349507,normal
543.9,0.38190341,275.0074847,527.6967604,normal
544,0.615319298,353.4342767,527.6352284,normal
544.1,0.457470329,284.8689782,527.5894814,normal
544.2,0.483687707,362.2230233,527.5411126,normal
544.3,0.533578855,276.9098218,527.4877547,normal
544.4,0.648393269,210.0333754,527.4229154,normal
544.5,0.540755807,160.1141545,527.3688398,normal
544.6,0.237043306,357.4340278,527.3451355,normal
544.7,0.534811188,294.0358496,,faulty
544.8,0.450122959,292.8132444,527.2466421,normal
544.9,0.613163082,292.934977,527.1853258,normal
545,0.502851026,297.3466785,527.1350407,normal
545.1,0.520850936,315.8174172,527.0829556,normal
545.2,0.458573891,328.3858831,527.0370982,normal
545.3,0.337020292,245.2981526,527.0033962,normal
545.4,0.505648369,307.9445433,,faulty
545.5,0.490680849,288.0661567,526.9037632,normal
545.6,0.364345944,294.5010708,,faulty
545.7,0.39923537,295.5709638,526.8274051,normal
545.8,0.495291525,260.3500438,,faulty
545.9,0.58571385,414.0163044,,faulty
546,0.526731052,316.4215522,,faulty
546.1,0.374122327,371.6545377,526.6292192,normal
546.2,0.434002092,290.3148457,526.585819,normal
546.3,0.455543102,247.6804214,526.5402647,normal
546.4,0.410328632,217.9476044,,faulty
546.5,0.559331753,330.9063118,526.4432987,normal
546.6,0.514501779,343.3923156,526.3918485,normal
546.7,0.489944716,241.3510568,526.342854,normal
546.8,0.566662126,251.0255998,526.2861878,normal
546.9,0.641149294,312.5024219,,faulty
547,0.511535076,321.7119006,526.1709194,normal
547.1,0.613627975,303.8379622,526.1095566,normal
547.2,0.569089904,302.1913301,,faulty
547.3,0.433451841,231.0371656,526.0093024,normal
547.4,0.546001599,322.801754,525.9547022,normal
547.5,0.334013457,347.2369561,525.9213009,normal
547.6,0.609104184,326.6492437,525.8603905,normal
547.7,0.478086719,302.3309394,525.8125818,normal
547.8,0.425597713,322.3358655,525.770022,normal
547.9,0.472964666,319.1961525,,faulty
548,0.692905984,434.1847267,,faulty
548.1,0.658771809,301.1364338,525.5875578,normal
548.2,0.471478687,218.4414042,525.5404099,normal
548.3,0.570181905,330.3624712,525.4833917,normal
548.4,0.448553581,351.3331396,,faulty
548.5,0.635725466,385.1207153,525.3749638,normal
548.6,0.438077754,366.2078686,525.3311561,normal
548.7,0.492183071,344.150892,525.2819377,normal
548.8,0.40507259,248.611924,525.2414305,normal
548.9,0.619824421,389.5543624,525.179448,normal
549,0.527438623,357.0096036,525.1267042,normal
549.1,0.513893469,322.0121153,525.0753148,normal
549.2,0.47412071,265.4635645,525.0279028,normal
549.3,0.469165835,320.3302461,524.9809862,normal
549.4,0.506433465,288.0770616,524.9303428,normal
549.5,0.5659617,282.4966629,524.8737467,normal
549.6,0.368011642,306.7124569,,faulty
549.7,0.520794964,331.7410057,524.784866,normal
549.8,0.402914195,273.6438317,524.7445746,normal
549.9,0.536406587,231.2155253,524.6909339,normal
550,0.514600638,260.1841349,524.6394739,normal
550.1,0.488909532,263.5319917,524.5905829,normal
550.2,0.55257391,349.1192517,524.5353255,normal
550.3,0.398434259,325.3413334,524.4954821,normal
550.4,0.526902982,297.6780028,524.4427918,normal
550.5,0.412572188,332.842017,524.4015346,normal
550.6,0.481160571,273.5437649,,faulty
550.7,0.417886863,369.0025175,,faulty
550.8,0.479380115,231.3677017,524.2636918,normal
550.9,0.468875791,312.3054914,524.2168042,normal
551,0.486966977,281.9286973,524.1681075,normal
551.1,0.362659816,302.2147622,524.1318416,normal
551.2,0.454115543,302.5648931,,faulty
551.3,0.48484869,239.5418872,524.0379451,normal
551.4,0.6561195,327.3137973,523.9723332,normal
551.5,0.406809137,263.5940019,523.9316523,normal
551.6,0.563309362,251.9824151,,faulty
551.7,0.514426904,319.3893055,523.8238786,normal
551.8,0.608788847,226.7103687,523.7629998,normal
551.9,0.560983416,,523.7069014,normal
552,0.5661889,324.4845263,523.6502825,normal
552.1,0.544399649,355.7055938,,faulty
552.2,0.617549716,317.0898293,523.5340876,normal
552.3,0.415086023,301.1662525,523.492579,normal
552.4,0.325824358,297.6558784,523.4599966,normal
552.5,0.569265964,341.8874342,523.40307,normal
552.6,0.351842034,229.6744071,523.3678858,normal
552.7,0.322952494,354.3836861,523.3355905,normal
552.8,0.427940869,318.2673587,523.2927964,normal
552.9,0.496046263,346.682531,523.2431918,normal
553,0.314258552,296.3187179,523.2117659,normal
553.1,0.67697452,265.7654213,,faulty
553.2,0.475077916,270.5169215,523.0965607,normal
553.3,0.408124097,307.0229306,523.0557483,normal
553.4,0.499472741,,,faulty
553.5,0.429294789,362.7959413,522.9628715,normal
553.6,0.485165157,361.6930511,522.914355,normal
553.7,0.457264727,302.8468551,522.8686285,normal
553.8,0.535267744,178.1043572,,faulty
553.9,0.539350336,271.7983452,522.7611667,normal
554,0.560505202,361.6336559,522.7051162,normal
554.1,0.494470321,312.7243854,,faulty
554.2,0.43452805,324.8238581,522.6122164,normal
554.3,0.593956293,317.573676,522.5528207,normal
554.4,0.50235196,250.5796089,522.5025856,normal
554.5,0.499538342,367.9559348,,faulty
554.6,0.607630617,242.9457065,522.3918687,normal
554.7,0.547743419,,522.3370943,normal
554.8,0.667184794,331.5956044,522.2703758,normal
554.9,0.394837877,274.7222097,522.230892,normal
555,0.57244843,347.773603,522.1736472,normal
555.1,0.473897869,237.7231767,,faulty
555.2,0.766461291,326.807142,,faulty
555.3,0.524530589,224.8950421,521.9971582,normal
555.4,0.438855515,259.7255717,521.9532727,normal
555.5,0.618820418,356.4342462,521.8913906,normal
555.6,0.49137216,290.0402258,521.8422534,normal
555.7,0.571784666,279.3560442,521.785075,normal
555.8,0.533199683,259.7627465,521.731755,normal
555.9,0.509213803,298.6879718,521.6808336,normal
556,0.609324831,296.2812441,,faulty
556.1,0.615732015,293.6658652,521.5583279,normal
556.2,0.369414465,216.6024716,,faulty
556.3,0.383321171,231.4531822,521.4830544,normal
556.4,0.581498431,321.0446992,521.4249045,normal
556.5,0.414024283,376.3163644,521.3835021,normal
556.6,0.360165759,371.2836782,521.3474855,normal
556.7,0.626978479,302.183834,,faulty
556.8,0.465597241,268.9414442,,faulty
556.9,0.575868869,325.6733927,,faulty
557,0.499066785,358.2455059,,faulty
557.1,0.435970986,249.4819242,,faulty
557.2,0.518347952,301.3042706,521.0353025,normal
557.3,0.485260709,305.3230933,520.9867764,normal
557.4,0.698818513,307.5095875,520.9168946,normal
557.5,0.692109075,296.9184078,520.8476836,normal
557.6,0.386342917,184.9512161,520.8090494,normal
557.7,0.511275721,279.1009356,520.7579218,normal
557.8,0.501551584,344.1034819,520.7077666,normal
557.9,0.663009462,206.116485,520.6414657,normal
558,0.538128156,303.7895984,,faulty
558.1,0.571790997,214.7344357,520.5304738,normal
558.2,0.617420623,251.8782763,520.4687317,normal
558.3,0.542453861,378.6593251,520.4144863,normal
558.4,0.547526836,359.3652368,520.3597336,normal
558.5,0.565264286,327.2477208,520.3032072,normal
558.6,0.423807664,272.3095418,520.2608264,normal
558.7,0.61434309,,520.1993921,normal
558.8,0.689033147,325.4505704,520.1304888,normal
558.9,0.510801795,295.8322038,520.0794086,normal
559,0.459465924,331.9768253,520.033462,normal
559.1,0.544697106,332.0609284,519.9789923,normal
559.2,0.585722656,187.4957813,,faulty
559.3,0.501350903,379.2902022,519.870285,normal
559.4,0.462582198,267.7884119,519.8240268,normal
559.5,0.624397411,288.1126171,519.761587,normal
559.6,0.49025716,241.9811577,519.7125613,normal
559.7,0.571099477,330.8248791,519.6554514,normal
559.8,0.48803297,,519.6066481,normal
559.9,0.598735726,373.3122888,519.5467745,normal
560,0.489630743,424.1755435,519.4978114,normal
560.1,0.424293326,320.8417955,519.4553821,normal
560.2,0.502232477,361.1094242,519.4051588,normal
560.3,0.587777127,,,faulty
560.4,0.683683124,325.7647279,519.2780128,normal
560.5,0.379420896,297.0357402,519.2400707,normal
560.6,0.548714551,350.148427,,faulty
560.7,0.577266749,289.6062016,519.1274726,normal
560.8,0.510281827,272.6791397,519.0764444,normal
560.9,0.543183501,219.7118096,519.022126,normal
561,0.412674537,318.2906145,518.9808586,normal
561.1,0.517367217,286.2799465,518.9291219,normal
561.2,0.46434998,328.0995637,,faulty
561.3,0.570957212,241.5192335,518.8255912,normal
561.4,0.403860866,192.7714856,518.7852051,normal
561.5,0.595462663,272.6719007,518.7256588,normal
561.6,0.378259085,366.3215345,518.6878329,normal
561.7,0.452247751,285.795226,,faulty
561.8,0.352616193,374.0019245,,faulty
561.9,0.407085043,370.0542634,518.566638,normal
562,0.328311145,266.3081989,518.5338069,normal
562.1,0.646120529,322.7506551,,faulty
562.2,0.567695521,325.1063994,,faulty
562.3,0.593653381,318.4269342,518.3530599,normal
562.4,0.445882781,293.113231,,faulty
562.5,0.475220069,379.8987544,,faulty
562.6,0.685360185,326.2943051,518.1924136,normal
562.7,0.5198843,320.5463323,518.1404252,normal
562.8,0.537612256,260.8335629,518.086664,normal
562.9,0.734411131,257.0391597,518.0132229,normal
563,0.537479427,263.2600045,517.9594749,normal
563.1,0.499203286,263.1878707,517.9095546,normal
563.2,0.409980162,399.2142324,517.8685566,normal
563.3,0.640706838,269.7641582,517.8044859,normal
563.4,0.60440572,365.3733548,517.7440453,normal
563.5,0.57930583,241.8488183,517.6861147,normal
563.6,0.44333577,346.942945,517.6417812,normal
563.7,0.454381022,352.8855098,,faulty
563.8,0.50955754,387.0128565,,faulty
563.9,0.485519124,336.9192211,517.4968354,normal
564,0.390726615,400.9784947,517.4577627,normal
564.1,0.538330865,361.684987,,faulty
564.2,0.497361041,321.8938998,517.3541935,normal
564.3,0.399591566,377.4758776,517.3142344,normal
564.4,0.476761214,,517.2665583,normal
564.5,0.624062816,320.5232311,517.204152,normal
564.6,0.362155602,252.2387361,517.1679364,normal
564.7,0.422121526,246.57794,,faulty
564.8,0.333564321,309.898954,517.0923678,normal
564.9,0.500211981,353.7542368,,faulty
565,0.56712217,301.1236464,516.9856344,normal
565.1,0.537759223,319.6927972,516.9318585,normal
565.2,0.752769915,306.6103764,516.8565815,normal
565.3,0.428167648,284.9696058,,faulty
565.4,0.539968176,,516.7597679,normal
565.5,0.53407552,333.977366,516.7063604,normal
565.6,0.700108826,319.9887493,516.6363495,normal
565.7,0.561228378,246.9849183,516.5802267,normal
565.8,0.580670037,333.9069707,516.5221596,normal
565.9,0.449921296,346.2295047,516.4771675,normal
566,0.40944627,283.2742813,516.4362229,normal
566.1,0.520388137,369.6437433,516.3841841,normal
566.2,0.504714405,187.8107743,516.3337126,normal
566.3,0.659849933,324.3962983,516.2677276,normal
566.4,0.426551119,243.3974244,516.2250725,normal
566.5,0.304629727,,516.1946096,normal
566.6,0.421938591,330.3675795,516.1524157,normal
566.7,0.584741095,293.5018035,,faulty
566.8,0.640996769,351.087182,516.0298419,normal
566.9,0.48994116,298.684211,515.9808478,normal
567,0.549221172,312.7643094,515.9259257,normal
567.1,0.397840635,352.235624,515.8861416,normal
567.2,0.562161811,300.1134802,515.8299254,normal
567.3,0.63549508,301.6530724,515.7663759,normal
567.4,0.510608457,286.7784635,515.7153151,normal
567.5,0.509427348,273.4589645,515.6643723,normal
567.6,0.580987733,400.9572022,,faulty
567.7,0.429847056,230.0018601,515.5632889,normal
567.8,0.599147296,280.8835851,515.5033741,normal
567.9,0.333451959,241.6469197,515.4700289,normal
568,0.4530859,402.405497,,faulty
568.1,0.548488454,245.2942748,515.3698715,normal
568.2,0.409817015,273.7279833,515.3288898,normal
568.3,0.410376629,286.0883702,515.2878521,normal
568.4,0.360302807,217.8556583,,faulty
568.5,0.658391985,307.9877557,515.1859827,normal
568.6,0.51234064,436.1206537,,faulty
568.7,0.478438073,290.0611524,515.0869048,normal
568.8,0.318375448,273.0557603,515.0550672,normal
568.9,0.620937075,320.2709154,514.9929735,normal
569,0.698956829,294.6504353,514.9230779,normal
569.1,0.397825646,299.2979173,514.8832953,normal
569.2,0.453301768,221.9570525,514.8379651,normal
569.3,0.527692531,318.9529999,514.7851959,normal
569.4,0.649197026,254.4020551,514.7202762,normal
569.5,0.674421219,348.344745,,faulty
569.6,0.584585205,200.8727941,514.5943755,normal
569.7,0.659684289,269.3865364,514.5284071,normal
569.8,0.437702598,286.6194526,514.4846368,normal
569.9,0.39862583,294.0554714,514.4447742,normal
570,0.600943361,275.4611398,514.3846799,normal
570.1,0.438655366,285.2447177,514.3408144,normal
570.2,0.420900914,311.750371,514.2987243,normal
570.3,0.42326868,329.521308,514.2563974,normal
570.4,0.684143274,384.8510728,514.1879831,normal
570.5,0.628969573,334.4996764,514.1250861,normal
570.6,0.564542792,362.7091859,514.0686319,normal
570.7,0.49432528,334.0108517,514.0191993,normal
570.8,0.582208404,332.9327398,,faulty
570.9,0.5057481,294.6291827,513.9104037,normal
571,0.559970471,284.9379813,513.8544066,normal
571.1,0.616263078,370.3613213,513.7927803,normal
571.2,0.589520767,204.0288848,513.7338282,normal
571.3,0.516906876,201.7678046,513.6821376,normal
571.4,0.545173632,391.8920087,513.6276202,normal
571.5,0.58019174,358.7377547,513.569601,normal
571.6,0.663880428,251.1323617,,faulty
571.7,0.385023119,325.6014483,513.4647107,normal
571.8,0.526464606,254.6272183,513.4120642,normal
571.9,0.646898409,245.3734737,513.3473744,normal
572,0.483905177,284.8958125,513.2989838,normal
572.1,0.382756167,401.533373,,faulty
572.2,0.388706007,333.9217026,,faulty
572.3,0.444048523,298.9182642,513.1774328,normal
572.4,0.395454111,270.524039,513.1378874,normal
572.5,0.487442489,321.0547823,513.0891431,normal
572.6,0.297668568,302.3103181,513.0593763,normal
572.7,0.711916091,251.4831785,512.9881846,normal
572.8,0.613384733,270.4523016,512.9268462,normal
572.9,0.533646914,341.106377,512.8734815,normal
573,0.560395457,321.4035652,,faulty
573.1,0.433941101,298.2804841,,faulty
573.2,0.423435663,330.0563673,512.7317043,normal
573.3,0.486890069,326.1195266,512.6830153,normal
573.4,0.598649306,312.3967837,512.6231503,normal
573.5,0.438302228,376.9272324,512.5793201,normal
573.6,0.375812461,257.8784055,512.5417389,normal
573.7,0.270462712,323.0383373,512.5146926,normal
573.8,0.522599232,,512.4624327,normal
573.9,0.507383797,292.2348761,512.4116943,normal
574,0.52401666,366.69288,512.3592926,normal
574.1,0.504490364,312.8092835,,faulty
574.2,0.443925001,341.3981608,512.2644511,normal
574.3,0.496798671,326.9906751,512.2147712,normal
574.4,0.524331596,300.6531047,,faulty
574.5,0.540900813,237.1831236,512.108248,normal
574.6,0.694419821,261.0307704,,faulty
574.7,0.449000118,339.6902323,511.993906,normal
574.8,0.542995372,300.0080914,511.9396064,normal
574.9,0.613668312,202.4019815,,faulty
575,0.349911396,322.3105788,511.8432485,normal
575.1,0.479659,294.9154418,511.7952826,normal
575.2,0.384454049,358.3548464,511.7568372,normal
575.3,0.512730171,,,faulty
575.4,0.47149713,345.1104919,511.6584144,normal
575.5,0.454782714,287.8769646,511.6129362,normal
575.6,0.406728604,340.6135027,,faulty
575.7,0.549711149,350.0800021,,faulty
575.8,0.412626445,239.7128338,511.4760295,normal
575.9,0.473607902,340.2426359,511.4286688,normal
576,0.45898531,309.4383005,511.3827702,normal
576.1,0.460870679,223.1535942,511.3366832,normal
576.2,0.707885689,334.8027503,,faulty
576.3,0.387408234,277.6046328,,faulty
576.4,0.560061777,206.3846509,511.1711476,normal
576.5,0.398702123,393.5066657,511.1312774,normal
576.6,0.60217215,271.6295346,511.0710602,normal
576.7,0.314084005,263.8163103,511.0396518,normal
576.8,0.551192647,318.3681168,510.9845325,normal
576.9,0.473550524,276.2906558,510.9371774,normal
577,0.572362269,203.7231016,510.8799412,normal
577.1,0.557451612,294.282481,510.824196,normal
577.2,0.459534776,389.3784973,510.7782426,normal
577.3,0.486575029,274.478063,510.7295851,normal
577.4,0.489488712,301.5471957,,faulty
577.5,0.547739695,281.2272035,510.6258622,normal
577.6,0.591861893,206.1350448,510.566676,normal
577.7,0.509778963,310.9288306,510.5156981,normal
577.8,0.47534317,264.4221877,510.4681638,normal
577.9,0.457644143,315.0026842,510.4223994,normal
578,0.59681025,438.7268364,510.3627184,normal
578.1,0.323751157,296.704436,510.3303433,normal
578.2,0.425342462,359.1187016,510.287809,normal
578.3,0.512406756,223.5684316,510.2365683,normal
578.4,0.238711208,382.9515451,510.2126972,normal
578.5,0.430942059,219.5117042,510.169603,normal
578.6,0.481174836,316.2371164,510.1214855,normal
578.7,0.5035645,266.2829447,,faulty
578.8,0.625434697,,510.0085856,normal
578.9,0.649542922,295.2417337,,faulty
579,0.567830733,338.6611419,509.8868483,normal
579.1,0.462869466,302.6028208,509.8405613,normal
579.2,0.604289,304.257594,509.7801324,normal
579.3,0.39233391,276.7022815,,faulty
579.4,0.559945032,369.9536722,509.6849045,normal
579.5,0.388161139,247.3730694,,faulty
579.6,0.556002838,307.4821362,509.5904881,normal
579.7,0.425615886,379.3326294,,faulty
579.8,0.587209272,278.3243283,,faulty
579.9,0.460951526,327.9630311,509.4431104,normal
580,0.623654717,277.0535513,509.380745,normal
580.1,0.420503753,361.6560576,509.3386946,normal
580.2,0.611161075,344.5517152,509.2775785,normal
580.3,0.41731588,166.526805,509.2358469,normal
580.4,0.451051156,349.31459,509.1907418,normal
580.5,0.709832434,321.2002662,509.1197585,normal
580.6,0.459786306,337.7787264,509.0737799,normal
580.7,0.50021538,316.553094,509.0237584,normal
580.8,0.410809273,299.0770168,508.9826774,normal
580.9,0.305036442,220.0959554,508.9521738,normal
581,0.314574303,212.9195597,,faulty
581.1,0.525521324,327.8637887,508.8681642,normal
581.2,0.494830454,351.7167768,508.8186812,normal
581.3,0.490421174,318.1468408,,faulty
581.4,0.586171323,355.6916845,508.7110219,normal
581.5,0.402212906,326.6681593,,faulty
581.6,0.406024286,301.4949631,508.6301982,normal
581.7,0.349193209,236.7477344,508.5952789,normal
581.8,0.621342178,284.0332905,,faulty
581.9,0.433707277,297.2733052,,faulty
582,0.529163366,228.53681,508.4368576,normal
582.1,0.535038814,179.9723905,508.3833537,normal
582.2,0.619010892,323.8816177,508.3214527,normal
582.3,0.584711566,376.764102,,faulty
582.4,0.502853899,218.8237544,508.2126961,normal
582.5,0.325485391,294.6480336,,faulty
582.6,0.422498018,345.5413461,508.1378978,normal
582.7,0.269911641,312.9615249,508.1109066,normal
582.8,0.636355369,240.7188222,508.0472711,normal
582.9,0.44686382,,,faulty
583,0.401537645,320.5096231,,faulty
583.1,0.377931229,409.9919717,507.9246378,normal
583.2,0.349525777,288.7706142,507.8896852,normal
583.3,0.524218071,392.3218,507.8372634,normal
583.4,0.560263103,279.7836674,507.7812371,normal
583.5,0.463175468,,507.7349196,normal
583.6,0.593605012,310.0363709,507.6755591,normal
583.7,0.530165025,264.2483944,,faulty
583.8,0.586821008,311.3219687,507.5638604,normal
583.9,0.485382432,382.5913274,,faulty
584,0.56429236,463.4267015,507.458893,normal
584.1,0.440828772,320.1035375,507.4148101,normal
584.2,0.407692762,254.7405091,507.3740408,normal
584.3,0.468654948,376.1804861,507.3271753,normal
584.4,0.528522243,312.4431347,507.2743231,normal
584.5,0.609154055,343.3739328,,faulty
584.6,0.470276293,249.5457849,507.1663801,normal
584.7,0.377209627,323.2310023,507.1286591,normal
584.8,0.59532644,390.1939273,507.0691265,normal
584.9,0.673401757,293.0990551,507.0017863,normal
585,0.416324226,367.2114578,,faulty
585.1,0.499682916,258.3198853,506.9101856,normal
585.2,0.504396174,253.2463065,506.8597459,normal
585.3,0.455483376,241.1224294,506.8141976,normal
585.4,0.729355365,295.1573176,506.7412621,normal
585.5,0.473030097,187.7816775,,faulty
585.6,0.60651172,300.8813992,506.6333079,normal
585.7,0.559887553,273.6151898,506.5773191,normal
585.8,0.553518322,253.2833499,506.5219673,normal
585.9,0.350333869,303.707069,506.4869339,normal
586,0.500205904,304.9752898,506.4369133,normal
586.1,0.508313259,,,faulty
586.2,0.537926829,223.7890888,506.3322893,normal
586.3,0.357572943,252.4183416,,faulty
586.4,0.672516713,246.5854548,506.2292804,normal
586.5,0.606624684,318.4856144,506.1686179,normal
586.6,0.395654794,347.270317,506.1290524,normal
586.7,0.524945656,322.5339385,506.0765578,normal
586.8,0.456211556,314.4909585,506.0309367,normal
586.9,0.418500313,268.0645825,,faulty
587,0.416883817,360.449488,,faulty
587.1,0.294691791,,,faulty
587.2,0.545626745,285.2939747,505.8633664,normal
587.3,0.530262535,252.7943922,505.8103402,normal
587.4,0.362984029,322.6439435,505.7740418,normal
587.5,0.475509314,336.8597474,505.7264908,normal
587.6,0.650287143,230.6158517,505.6614621,normal
587.7,0.447853914,186.6022608,,faulty
587.8,0.545294299,211.6098734,,faulty
587.9,0.486462286,315.8032244,505.5135011,normal
588,0.539694599,280.2216687,505.4595316,normal
588.1,0.531970363,268.2225121,505.4063346,normal
588.2,0.436192863,273.1409927,505.3627153,normal
588.3,0.417893609,289.0398992,,faulty
588.4,0.528303844,249.4801525,505.2680955,normal
588.5,0.473646787,255.4300415,505.2207309,normal
588.6,0.612094827,265.0343599,505.1595214,normal
588.7,0.449903548,308.5349258,505.114531,normal
588.8,0.487376624,336.6832562,505.0657934,normal
588.9,0.737966737,236.0096237,504.9919967,normal
589,0.491896761,302.9604482,504.942807,normal
589.1,0.484800781,311.389935,,faulty
589.2,0.567640238,276.2022522,504.8375629,normal
589.3,0.505196822,270.3125413,504.7870432,normal
589.4,0.566346031,199.2211707,,faulty
589.5,0.573547195,325.044162,504.6730539,normal
589.6,0.563175545,,504.6167363,normal
589.7,0.329480835,,504.5837883,normal
589.8,0.639960772,264.5057046,504.5197922,normal
589.9,0.282370108,275.9776474,504.4915552,normal
590,0.275292831,322.0087592,504.4640259,normal
590.1,0.313115374,314.5582897,504.4327144,normal
590.2,0.649630012,378.2963616,,faulty
590.3,0.398780072,321.2913494,504.3278733,normal
590.4,0.416525806,293.2135876,504.2862208,normal
590.5,0.409520909,256.4918212,504.2452687,normal
590.6,0.626604564,237.2895943,,faulty
590.7,0.714660012,375.6406702,,faulty
590.8,0.614804264,358.3107726,,faulty
590.9,0.346162026,361.5603156,504.0150456,normal
591,0.463670204,338.8952583,,faulty
591.1,0.466720341,,,faulty
591.2,0.514645766,211.1671178,503.870542,normal
591.3,0.486348314,,503.8219071,normal
591.4,0.418078118,350.64452,503.7800993,normal
